wikipedia,key,remote_ids,created,birth_date,name,latest_revision,last_modified,alternate_names,type,photos,revision,personal_name,death_date,source_records,id,bio,links,title,data,date,fuller_name,location
,/authors/OL7377645A,,"{'type': '/type/datetime', 'value': '2017-05-01T08:40:41.495798'}",,Iris Johansen,1,"{'type': '/type/datetime', 'value': '2017-05-01T08:40:41.495798'}",,{'key': '/type/author'},,1,Iris Johansen,,,,,,,,,,
,/authors/OL8006422A,,"{'type': '/type/datetime', 'value': '2020-07-17T12:28:33.103867'}",,Elisabeth Rodgers,1,"{'type': '/type/datetime', 'value': '2020-07-17T12:28:33.103867'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL7377645A,,"{'type': '/type/datetime', 'value': '2017-05-01T08:40:41.495798'}",,Iris Johansen,1,"{'type': '/type/datetime', 'value': '2017-05-01T08:40:41.495798'}",,{'key': '/type/author'},,1,Iris Johansen,,,,,,,,,,
,/authors/OL7377645A,,"{'type': '/type/datetime', 'value': '2017-05-01T08:40:41.495798'}",,Iris Johansen,1,"{'type': '/type/datetime', 'value': '2017-05-01T08:40:41.495798'}",,{'key': '/type/author'},,1,Iris Johansen,,,,,,,,,,
,/authors/OL7377645A,,"{'type': '/type/datetime', 'value': '2017-05-01T08:40:41.495798'}",,Iris Johansen,1,"{'type': '/type/datetime', 'value': '2017-05-01T08:40:41.495798'}",,{'key': '/type/author'},,1,Iris Johansen,,,,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL7808550A,,"{'type': '/type/datetime', 'value': '2019-12-21T19:46:17.612096'}",,Hannibal Height,1,"{'type': '/type/datetime', 'value': '2019-12-21T19:46:17.612096'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL7808550A,,"{'type': '/type/datetime', 'value': '2019-12-21T19:46:17.612096'}",,Hannibal Height,1,"{'type': '/type/datetime', 'value': '2019-12-21T19:46:17.612096'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL3343618A,,,,Anthony Padgett,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,13252362,,,,,,,
,/authors/OL3343618A,,,,Anthony Padgett,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,13252362,,,,,,,
,/authors/OL9282086A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:37:46.103057'}",,Brian O'Tierney,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:37:46.103057'}",,{'key': '/type/author'},,1,,,['amazon:0244783977'],,,,,,,,
,/authors/OL9282086A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:37:46.103057'}",,Brian O'Tierney,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:37:46.103057'}",,{'key': '/type/author'},,1,,,['amazon:0244783977'],,,,,,,,
,/authors/OL9260718A,,"{'type': '/type/datetime', 'value': '2021-06-07T15:40:58.599229'}",,Michael Glucz,1,"{'type': '/type/datetime', 'value': '2021-06-07T15:40:58.599229'}",,{'key': '/type/author'},,1,,,['amazon:0244636230'],,,,,,,,
,/authors/OL2853148A,,,,Melinda Anderson,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10931507,,,,,,,
,/authors/OL9260718A,,"{'type': '/type/datetime', 'value': '2021-06-07T15:40:58.599229'}",,Michael Glucz,1,"{'type': '/type/datetime', 'value': '2021-06-07T15:40:58.599229'}",,{'key': '/type/author'},,1,,,['amazon:0244636230'],,,,,,,,
,/authors/OL2853148A,,,,Melinda Anderson,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10931507,,,,,,,
,/authors/OL9179600A,,"{'type': '/type/datetime', 'value': '2021-05-03T02:33:40.087366'}",,Fatima Malik,1,"{'type': '/type/datetime', 'value': '2021-05-03T02:33:40.087366'}",,{'key': '/type/author'},,1,,,['amazon:0228843472'],,,,,,,,
,/authors/OL9215467A,,"{'type': '/type/datetime', 'value': '2021-05-14T06:44:55.495705'}",,Noah Beaton-Stokell,1,"{'type': '/type/datetime', 'value': '2021-05-14T06:44:55.495705'}",,{'key': '/type/author'},,1,,,['amazon:0228832918'],,,,,,,,
,/authors/OL7551460A,,"{'type': '/type/datetime', 'value': '2019-06-06T11:52:00.771748'}",,Coloring Bandit,1,"{'type': '/type/datetime', 'value': '2019-06-06T11:52:00.771748'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL7551460A,,"{'type': '/type/datetime', 'value': '2019-06-06T11:52:00.771748'}",,Coloring Bandit,1,"{'type': '/type/datetime', 'value': '2019-06-06T11:52:00.771748'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL2417731A,,,,Pearson,,"{'type': '/type/datetime', 'value': '2008-04-01 03:28:50.625462'}",,{'key': '/type/author'},,1,,,,9038797,,,,,,,
,/authors/OL2417731A,,,,Pearson,,"{'type': '/type/datetime', 'value': '2008-04-01 03:28:50.625462'}",,{'key': '/type/author'},,1,,,,9038797,,,,,,,
,/authors/OL2417731A,,,,Pearson,,"{'type': '/type/datetime', 'value': '2008-04-01 03:28:50.625462'}",,{'key': '/type/author'},,1,,,,9038797,,,,,,,
,/authors/OL2417731A,,,,Pearson,,"{'type': '/type/datetime', 'value': '2008-04-01 03:28:50.625462'}",,{'key': '/type/author'},,1,,,,9038797,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL9282085A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:32.573380'}",,FRANCK BOISSELIER WB RECUP 1995 WATEL,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:32.573380'}",,{'key': '/type/author'},,1,,,['amazon:2950792219'],,,,,,,,
,/authors/OL9282085A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:32.573380'}",,FRANCK BOISSELIER WB RECUP 1995 WATEL,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:32.573380'}",,{'key': '/type/author'},,1,,,['amazon:2950792219'],,,,,,,,
,/authors/OL9282085A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:32.573380'}",,FRANCK BOISSELIER WB RECUP 1995 WATEL,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:32.573380'}",,{'key': '/type/author'},,1,,,['amazon:2950792219'],,,,,,,,
,/authors/OL9282085A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:32.573380'}",,FRANCK BOISSELIER WB RECUP 1995 WATEL,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:32.573380'}",,{'key': '/type/author'},,1,,,['amazon:2950792219'],,,,,,,,
,/authors/OL2661377A,,,,National Park Service (U.S.),,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,10040373,,,,,,,
,/authors/OL9282082A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,Ethan Wood,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,{'key': '/type/author'},,1,,,['amazon:0160908469'],,,,,,,,
,/authors/OL9282083A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,Krista L Sankowski,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,{'key': '/type/author'},,1,,,['amazon:0160908469'],,,,,,,,
,/authors/OL9282084A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,Caroline Marshall Hill,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,{'key': '/type/author'},,1,,,['amazon:0160908469'],,,,,,,,
,/authors/OL2661377A,,,,National Park Service (U.S.),,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,10040373,,,,,,,
,/authors/OL9282082A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,Ethan Wood,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,{'key': '/type/author'},,1,,,['amazon:0160908469'],,,,,,,,
,/authors/OL9282083A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,Krista L Sankowski,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,{'key': '/type/author'},,1,,,['amazon:0160908469'],,,,,,,,
,/authors/OL9282084A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,Caroline Marshall Hill,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:35:24.254547'}",,{'key': '/type/author'},,1,,,['amazon:0160908469'],,,,,,,,
,/authors/OL235821A,,,,Phil Zuckerman,,"{'type': '/type/datetime', 'value': '2008-09-07 08:03:47.006378'}",,{'key': '/type/author'},,2,Phil Zuckerman,,,614037,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL7991171A,,"{'type': '/type/datetime', 'value': '2020-06-29T22:49:02.438129'}",,Rachel Reid,1,"{'type': '/type/datetime', 'value': '2020-06-29T22:49:02.438129'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL7991171A,,"{'type': '/type/datetime', 'value': '2020-06-29T22:49:02.438129'}",,Rachel Reid,1,"{'type': '/type/datetime', 'value': '2020-06-29T22:49:02.438129'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL20678A,"{'viaf': '79179312', 'wikidata': 'Q259888', 'isni': '0000000114939658'}","{'type': '/type/datetime', 'value': '2008-04-01T03:28:50.625462'}",,Kage Baker,5,"{'type': '/type/datetime', 'value': '2020-09-27T03:53:11.300283'}",,{'key': '/type/author'},[10454832],5,Kage Baker,,,,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2761571A,,,,NA,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10493963,,,,,,,
,/authors/OL2645874A,,,,The Stationery Office,,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,9978628,,,,,,,
,/authors/OL2645874A,,,,The Stationery Office,,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,9978628,,,,,,,
,/authors/OL2785826A,,,,John Ivancevich,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10611380,,,,,,,
,/authors/OL2785826A,,,,John Ivancevich,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10611380,,,,,,,
,/authors/OL7034846A,,"{'type': '/type/datetime', 'value': '2011-11-09T09:35:48.626872'}",,Heather Graham,1,"{'type': '/type/datetime', 'value': '2011-11-09T09:35:48.626872'}",,{'key': '/type/author'},,1,Heather Graham,,,,,,,,,,
,/authors/OL7034846A,,"{'type': '/type/datetime', 'value': '2011-11-09T09:35:48.626872'}",,Heather Graham,1,"{'type': '/type/datetime', 'value': '2011-11-09T09:35:48.626872'}",,{'key': '/type/author'},,1,Heather Graham,,,,,,,,,,
,/authors/OL7924465A,,"{'type': '/type/datetime', 'value': '2020-05-23T04:43:39.219647'}",,Eva Kaminsky,1,"{'type': '/type/datetime', 'value': '2020-05-23T04:43:39.219647'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL7034846A,,"{'type': '/type/datetime', 'value': '2011-11-09T09:35:48.626872'}",,Heather Graham,1,"{'type': '/type/datetime', 'value': '2011-11-09T09:35:48.626872'}",,{'key': '/type/author'},,1,Heather Graham,,,,,,,,,,
,/authors/OL7924465A,,"{'type': '/type/datetime', 'value': '2020-05-23T04:43:39.219647'}",,Eva Kaminsky,1,"{'type': '/type/datetime', 'value': '2020-05-23T04:43:39.219647'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL7034846A,,"{'type': '/type/datetime', 'value': '2011-11-09T09:35:48.626872'}",,Heather Graham,1,"{'type': '/type/datetime', 'value': '2011-11-09T09:35:48.626872'}",,{'key': '/type/author'},,1,Heather Graham,,,,,,,,,,
,/authors/OL7034846A,,"{'type': '/type/datetime', 'value': '2011-11-09T09:35:48.626872'}",,Heather Graham,1,"{'type': '/type/datetime', 'value': '2011-11-09T09:35:48.626872'}",,{'key': '/type/author'},,1,Heather Graham,,,,,,,,,,
,/authors/OL7731505A,,"{'type': '/type/datetime', 'value': '2019-11-02T19:55:53.379872'}",,Made for Success,1,"{'type': '/type/datetime', 'value': '2019-11-02T19:55:53.379872'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL2827022A,,,,Gary Patterson,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10817172,,,,,,,
,/authors/OL2827022A,,,,Gary Patterson,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10817172,,,,,,,
,/authors/OL7731505A,,"{'type': '/type/datetime', 'value': '2019-11-02T19:55:53.379872'}",,Made for Success,1,"{'type': '/type/datetime', 'value': '2019-11-02T19:55:53.379872'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL2827022A,,,,Gary Patterson,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10817172,,,,,,,
,/authors/OL2827022A,,,,Gary Patterson,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10817172,,,,,,,
,/authors/OL658627A,,,,Karleen Koen,,"{'type': '/type/datetime', 'value': '2008-08-28 23:39:33.811323'}",,{'key': '/type/author'},,2,Karleen Koen,,,1935645,,,,,,,
,/authors/OL2865718A,,,,Grover Gardner,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10985557,,,,,,,
,/authors/OL7342859A,,"{'type': '/type/datetime', 'value': '2016-10-14T18:59:24.278526'}",,Steven L. Blue,1,"{'type': '/type/datetime', 'value': '2016-10-14T18:59:24.278526'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL7342859A,,"{'type': '/type/datetime', 'value': '2016-10-14T18:59:24.278526'}",,Steven L. Blue,1,"{'type': '/type/datetime', 'value': '2016-10-14T18:59:24.278526'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL9282081A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:20:49.494157'}",,Bob Zorich,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:20:49.494157'}",,{'key': '/type/author'},,1,,,['amazon:1439206791'],,,,,,,,
,/authors/OL9282081A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:20:49.494157'}",,Bob Zorich,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:20:49.494157'}",,{'key': '/type/author'},,1,,,['amazon:1439206791'],,,,,,,,
,/authors/OL26766A,,,,Jan Goldberg,,"{'type': '/type/datetime', 'value': '2008-09-11 18:47:52.328551'}",,{'key': '/type/author'},,2,Jan Goldberg,,,67965,,,,,,,
,/authors/OL6003457A,,"{'type': '/type/datetime', 'value': '2008-10-27T02:14:00.143458'}",,Richmond,,"{'type': '/type/datetime', 'value': '2008-10-27T02:14:00.143458'}",,{'key': '/type/author'},,1,,,,30533829,,,,,,,
,/authors/OL2970645A,,,,Michelle,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,11421583,,,,,,,
,/authors/OL9282080A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:19:41.575523'}",,Read by Carrington MacDuffie,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:19:41.575523'}",,{'key': '/type/author'},,1,,,['amazon:1433252546'],,,,,,,,
,/authors/OL6003457A,,"{'type': '/type/datetime', 'value': '2008-10-27T02:14:00.143458'}",,Richmond,,"{'type': '/type/datetime', 'value': '2008-10-27T02:14:00.143458'}",,{'key': '/type/author'},,1,,,,30533829,,,,,,,
,/authors/OL2970645A,,,,Michelle,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,11421583,,,,,,,
,/authors/OL9282080A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:19:41.575523'}",,Read by Carrington MacDuffie,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:19:41.575523'}",,{'key': '/type/author'},,1,,,['amazon:1433252546'],,,,,,,,
,/authors/OL9282079A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:19:22.924301'}",,Eugene J. DiCesaris,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:19:22.924301'}",,{'key': '/type/author'},,1,,,['amazon:1432883194'],,,,,,,,
,/authors/OL9282079A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:19:22.924301'}",,Eugene J. DiCesaris,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:19:22.924301'}",,{'key': '/type/author'},,1,,,['amazon:1432883194'],,,,,,,,
,/authors/OL9158190A,,"{'type': '/type/datetime', 'value': '2021-04-20T17:16:15.622242'}",,Amy Culliford,1,"{'type': '/type/datetime', 'value': '2021-04-20T17:16:15.622242'}",,{'key': '/type/author'},,1,,,['amazon:1427134553'],,,,,,,,
,/authors/OL9172152A,,"{'type': '/type/datetime', 'value': '2021-05-01T00:31:43.514678'}",,Jean Pierre Gaston,1,"{'type': '/type/datetime', 'value': '2021-05-01T00:31:43.514678'}",,{'key': '/type/author'},,1,,,['amazon:1039622240'],,,,,,,,
,/authors/OL9158190A,,"{'type': '/type/datetime', 'value': '2021-04-20T17:16:15.622242'}",,Amy Culliford,1,"{'type': '/type/datetime', 'value': '2021-04-20T17:16:15.622242'}",,{'key': '/type/author'},,1,,,['amazon:1427134553'],,,,,,,,
,/authors/OL9172152A,,"{'type': '/type/datetime', 'value': '2021-05-01T00:31:43.514678'}",,Jean Pierre Gaston,1,"{'type': '/type/datetime', 'value': '2021-05-01T00:31:43.514678'}",,{'key': '/type/author'},,1,,,['amazon:1039622240'],,,,,,,,
,/authors/OL7486298A,,"{'type': '/type/datetime', 'value': '2019-03-25T23:31:04.481763'}",,RIGBY,1,"{'type': '/type/datetime', 'value': '2019-03-25T23:31:04.481763'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL7486298A,,"{'type': '/type/datetime', 'value': '2019-03-25T23:31:04.481763'}",,RIGBY,1,"{'type': '/type/datetime', 'value': '2019-03-25T23:31:04.481763'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL2827908A,,,,Lawrence J. Trudeau,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10820593,,,,,,,
,/authors/OL7618997A,,"{'type': '/type/datetime', 'value': '2019-08-10T15:41:44.717398'}",,Kira Jane Buxton,1,"{'type': '/type/datetime', 'value': '2019-08-10T15:41:44.717398'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL2799685A,"{'viaf': '66571703', 'wikidata': 'Q449473', 'isni': '0000000109108139'}","{'type': '/type/datetime', 'value': '2008-04-29T15:03:11.581851'}",,Yoko Ogawa,3,"{'type': '/type/datetime', 'value': '2020-09-27T03:56:56.911317'}",,{'key': '/type/author'},,3,,,,,,,,,,,
,/authors/OL8119945A,,"{'type': '/type/datetime', 'value': '2020-08-13T13:08:16.948593'}",,Mariana Atencio,1,"{'type': '/type/datetime', 'value': '2020-08-13T13:08:16.948593'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL8119945A,,"{'type': '/type/datetime', 'value': '2020-08-13T13:08:16.948593'}",,Mariana Atencio,1,"{'type': '/type/datetime', 'value': '2020-08-13T13:08:16.948593'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL2973257A,,,,Tracilyn George,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,11427084,,,,,,,
,/authors/OL2973257A,,,,Tracilyn George,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,11427084,,,,,,,
,/authors/OL2732607A,,,,Steve Vernon,,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,10342483,,,,,,,
,/authors/OL2732607A,,,,Steve Vernon,,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,10342483,,,,,,,
,/authors/OL9282078A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:15:43.555644'}",,Kelly Carrero,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:15:43.555644'}",,{'key': '/type/author'},,1,,,['amazon:1393791018'],,,,,,,,
,/authors/OL9282078A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:15:43.555644'}",,Kelly Carrero,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:15:43.555644'}",,{'key': '/type/author'},,1,,,['amazon:1393791018'],,,,,,,,
,/authors/OL9282077A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:15:37.437879'}",,R.A. Dalkey,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:15:37.437879'}",,{'key': '/type/author'},,1,,,['amazon:1393611826'],,,,,,,,
,/authors/OL9282077A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:15:37.437879'}",,R.A. Dalkey,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:15:37.437879'}",,{'key': '/type/author'},,1,,,['amazon:1393611826'],,,,,,,,
,/authors/OL9215317A,,"{'type': '/type/datetime', 'value': '2021-05-14T04:28:25.470327'}",,Daryl Devore,1,"{'type': '/type/datetime', 'value': '2021-05-14T04:28:25.470327'}",,{'key': '/type/author'},,1,,,['amazon:1099357993'],,,,,,,,
,/authors/OL9215317A,,"{'type': '/type/datetime', 'value': '2021-05-14T04:28:25.470327'}",,Daryl Devore,1,"{'type': '/type/datetime', 'value': '2021-05-14T04:28:25.470327'}",,{'key': '/type/author'},,1,,,['amazon:1099357993'],,,,,,,,
,/authors/OL3341889A,,,,Dave Walsh,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,13238610,,,,,,,
,/authors/OL3341889A,,,,Dave Walsh,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,13238610,,,,,,,
,/authors/OL5371368A,,"{'type': '/type/datetime', 'value': '2008-10-07T18:17:27.475186'}",,RZA (Rapper),,"{'type': '/type/datetime', 'value': '2008-10-07T18:17:27.475186'}",,{'key': '/type/author'},,1,RZA,,,27386302,,,(Rapper),,,,
,/authors/OL2759286A,,,,Chris Norris,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10484862,,,,,,,
,/authors/OL3732607A,,,,Michael Lavine,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,15518605,,,,,,,
,/authors/OL9282076A,,"{'type': '/type/datetime', 'value': '2021-06-23T22:14:58.403625'}",,Craig Wetherby,1,"{'type': '/type/datetime', 'value': '2021-06-23T22:14:58.403625'}",,{'key': '/type/author'},,1,,,['amazon:143527606X'],,,,,,,,
,/authors/OL7884461A,,"{'type': '/type/datetime', 'value': '2020-05-12T04:47:17.721877'}",,Jeanette Winterson,1,"{'type': '/type/datetime', 'value': '2020-05-12T04:47:17.721877'}",,{'key': '/type/author'},,1,,,,,,,,,,,
