,authors_key,books_key
1458,/type/author_role,/works/OL24624853W
1459,/authors/OL529549A,/books/OL32671326M
1460,/type/author_role,/works/OL24624852W
1461,/authors/OL7922895A,/books/OL32671325M
1462,,/authors/OL9281977A
1463,/type/author_role,/works/OL24624851W
1464,/authors/OL9281977A,/books/OL32671324M
1465,/authors/OL28275A,/books/OL32671323M
1466,,/authors/OL9281976A
1467,/type/author_role,/works/OL24624850W
1468,/authors/OL9281976A,/books/OL32671322M
1469,/type/author_role,/works/OL24624849W
1470,/authors/OL7996595A,/books/OL32671321M
1471,,/authors/OL9281975A
1472,/type/author_role,/works/OL24624848W
1473,/authors/OL9281975A,/books/OL32671320M
1474,/type/author_role,/works/OL24624847W
1475,/authors/OL7809014A,/books/OL32671319M
1476,/type/author_role,/works/OL24624846W
1477,/authors/OL3773182A,/books/OL32671318M
1478,,/authors/OL9281972A
1479,,/authors/OL9281973A
1480,,/authors/OL9281974A
1481,/type/author_role,/works/OL24624845W
1482,/authors/OL9281972A,/books/OL32671317M
1483,,/authors/OL9281971A
1484,/type/author_role,/works/OL24624844W
1485,/authors/OL9281971A,/books/OL32671316M
1486,,/authors/OL9281969A
1487,,/authors/OL9281970A
1488,/type/author_role,/works/OL24624843W
1489,/authors/OL9281969A,/books/OL32671315M
1490,,/authors/OL9281967A
1491,,/authors/OL9281968A
1492,/type/author_role,/works/OL24624842W
1493,/authors/OL9281967A,/books/OL32671314M
1494,,/authors/OL9281966A
1495,/type/author_role,/works/OL24624841W
1496,/authors/OL9281966A,/books/OL32671313M
1497,,/authors/OL9281965A
1498,/type/author_role,/works/OL24624840W
1499,/authors/OL9281965A,/books/OL32671312M
1500,/type/author_role,/works/OL24624839W
1501,/authors/OL7486254A,/books/OL32671311M
1502,/type/author_role,/works/OL24624838W
1503,/authors/OL7486254A,/books/OL32671310M
1504,/type/author_role,/works/OL24624837W
1505,/authors/OL7486254A,/books/OL32671309M
1506,/authors/OL9166576A,/books/OL32671308M
1507,/authors/OL2730117A,/books/OL32671307M
1508,,/authors/OL9281964A
1509,/type/author_role,/works/OL24624836W
1510,/authors/OL9281964A,/books/OL32671306M
1511,/type/author_role,/works/OL24624835W
1512,/authors/OL9239583A,/books/OL32671304M
1513,/type/author_role,/works/OL24624834W
1514,/authors/OL9222475A,/books/OL32671303M
1515,/type/author_role,/works/OL24624833W
1516,/authors/OL4356812A,/books/OL32671302M
1517,/type/author_role,/works/OL24624832W
1518,/authors/OL7415428A,/books/OL32671301M
1519,/type/author_role,/works/OL24624831W
1520,/authors/OL2623782A,/books/OL32671300M
1521,/authors/OL7546373A,/books/OL32671299M
1522,/authors/OL9098025A,/books/OL32671298M
1523,/authors/OL9186659A,/books/OL32671297M
1524,/authors/OL9205408A,/books/OL32671296M
1525,/type/author_role,/works/OL24624830W
1526,/authors/OL7033118A,/books/OL32671295M
1527,/authors/OL9179823A,/books/OL32671294M
1528,/authors/OL9166400A,/books/OL32671293M
1529,/authors/OL9162559A,/books/OL32671292M
1530,/authors/OL9244232A,/books/OL32671291M
1531,/authors/OL9174569A,/books/OL32671290M
1532,/authors/OL9098467A,/books/OL32671289M
1533,/authors/OL9232914A,/books/OL32671288M
1534,,/authors/OL9281963A
1535,/type/author_role,/works/OL24624829W
1536,/authors/OL9281963A,/books/OL32671287M
1537,/type/author_role,/works/OL24624828W
1538,/authors/OL2623782A,/books/OL32671286M
1539,/authors/OL2658790A,/books/OL32671285M
1540,,/authors/OL9281962A
1541,/type/author_role,/works/OL24624827W
1542,/authors/OL9281962A,/books/OL32671284M
1543,/type/author_role,/works/OL24624826W
1544,/authors/OL7301271A,/books/OL32671283M
1545,,/authors/OL9281961A
1546,/type/author_role,/works/OL24624825W
1547,/authors/OL9281961A,/books/OL32671282M
1548,/authors/OL5724894A,/books/OL32671281M
1549,/authors/OL9206682A,/books/OL32671280M
1550,/authors/OL8499965A,/books/OL32671279M
1551,/type/author_role,/works/OL24624824W
1552,,/books/OL32671278M
1553,/authors/OL9144275A,/books/OL32671277M
1554,/authors/OL3453007A,/books/OL32671276M
1555,,/authors/OL9281960A
1556,/type/author_role,/works/OL24624823W
1557,/authors/OL9281960A,/books/OL32671275M
1558,/type/author_role,/works/OL24624822W
1559,/authors/OL3040101A,/books/OL32671274M
1560,/authors/OL9188248A,/books/OL32671273M
1561,,/authors/OL9281959A
1562,/type/author_role,/works/OL24624821W
1563,/authors/OL9281959A,/books/OL32671272M
1564,,/authors/OL9281958A
1565,/type/author_role,/works/OL24624820W
1566,/authors/OL9281958A,/books/OL32671271M
1567,/type/author_role,/works/OL24624819W
1568,/authors/OL2623782A,/books/OL32671270M
1569,/authors/OL7548836A,/books/OL32671269M
1570,/authors/OL9204482A,/books/OL32671268M
1571,/authors/OL5862034A,/books/OL32671267M
1572,/authors/OL1011928A,/books/OL32671266M
1573,,/authors/OL9281957A
1574,/type/author_role,/works/OL24624818W
1575,/authors/OL7549149A,/books/OL32671265M
1576,/type/author_role,/works/OL24624817W
1577,/authors/OL7757004A,/books/OL32671264M
1578,/authors/OL7546207A,/books/OL32671263M
1579,/authors/OL177486A,/books/OL32671262M
1580,/type/author_role,/works/OL24624816W
1581,/authors/OL7894928A,/books/OL32671261M
1582,/authors/OL8504542A,/books/OL32671260M
1583,/authors/OL7796604A,/books/OL32671259M
1584,/authors/OL9212573A,/books/OL32671258M
1585,/authors/OL2690642A,/books/OL32671257M
1586,/authors/OL9168448A,/books/OL32671256M
1587,/authors/OL6015866A,/books/OL32671254M
1588,/authors/OL9195382A,/books/OL32671253M
1589,/authors/OL6664503A,/books/OL32671251M
1590,/type/author_role,/works/OL24624815W
1591,/authors/OL3464388A,/books/OL32671249M
1592,/type/author_role,/works/OL24624814W
1593,/authors/OL9176508A,/books/OL32671248M
1594,/type/author_role,/works/OL24624813W
1595,/authors/OL5425848A,/books/OL32671246M
1596,/authors/OL2590059A,/books/OL32671240M
1597,/authors/OL9099820A,/books/OL32671235M
1598,/type/author_role,/works/OL24624812W
1599,/authors/OL7455840A,/books/OL32671230M
1600,/authors/OL6023797A,/books/OL32671209M
1601,/authors/OL9098964A,/books/OL32671201M
1602,,/authors/OL9281956A
1603,/type/author_role,/works/OL24624811W
1604,/authors/OL9281956A,/books/OL32671200M
1605,,/authors/OL9281955A
1606,/type/author_role,/works/OL24624810W
1607,/authors/OL9281955A,/books/OL32671199M
1608,,/authors/OL9281954A
1609,/type/author_role,/works/OL24624809W
1610,/authors/OL9281954A,/books/OL32671198M
1611,,/authors/OL9281953A
1612,/type/author_role,/works/OL24624808W
1613,/authors/OL9281953A,/books/OL32671197M
1614,,/authors/OL9281951A
1615,,/authors/OL9281952A
1616,/type/author_role,/works/OL24624807W
1617,/authors/OL9281951A,/books/OL32671196M
1618,/authors/OL9214513A,/books/OL32671195M
1619,/authors/OL9166073A,/books/OL32671194M
1620,/type/author_role,/works/OL24624806W
1621,/authors/OL3013621A,/books/OL32671193M
1622,/authors/OL7551314A,/books/OL32671192M
1623,/authors/OL1709514A,/books/OL32671191M
1624,/authors/OL5413588A,/books/OL32671190M
1625,/type/author_role,/works/OL24624805W
1626,/authors/OL7341335A,/books/OL32671189M
1627,/type/author_role,/works/OL24624804W
1628,/authors/OL6633742A,/books/OL32671188M
1629,,/authors/OL9281950A
1630,/authors/OL9171694A,/books/OL32671187M
1631,/authors/OL7428430A,/books/OL32671186M
1632,/type/author_role,/works/OL24624803W
1633,/authors/OL9165999A,/books/OL32671185M
1634,/authors/OL9161378A,/books/OL32671184M
1635,/authors/OL1268045A,/books/OL32671183M
1636,/type/author_role,/works/OL24624802W
1637,/authors/OL4386566A,/books/OL32671182M
1638,/type/author_role,/works/OL24624801W
1639,/authors/OL6034642A,/books/OL32671181M
1640,,/authors/OL9281949A
1641,/type/author_role,/works/OL24624800W
1642,/authors/OL9281949A,/books/OL32671180M
1643,/authors/OL9180851A,/books/OL32671179M
1644,/authors/OL9165658A,/books/OL32671178M
1645,/type/author_role,/works/OL24624799W
1646,/authors/OL1290127A,/books/OL32671177M
1647,/authors/OL9161546A,/books/OL32671176M
1648,/authors/OL2599214A,/books/OL32671175M
1649,/authors/OL8500819A,/books/OL32671174M
1650,/type/author_role,/works/OL24624798W
1651,/authors/OL2632606A,/books/OL32671173M
1652,/type/author_role,/works/OL24624797W
1653,/authors/OL2632606A,/books/OL32671172M
1654,/type/author_role,/works/OL24624796W
1655,/authors/OL2761571A,/books/OL32671171M
1656,/type/author_role,/works/OL24624795W
1657,/authors/OL2761571A,/books/OL32671170M
1658,/type/author_role,/works/OL24624794W
1659,/authors/OL2761571A,/books/OL32671169M
1660,/type/author_role,/works/OL24624793W
1661,/authors/OL2761571A,/books/OL32671168M
1662,,/authors/OL9281948A
1663,/type/author_role,/works/OL24624792W
1664,/authors/OL9281948A,/books/OL32671166M
1665,,/authors/OL9281947A
1666,/type/author_role,/works/OL24624791W
1667,/authors/OL9281947A,/books/OL32671165M
1668,,/authors/OL9281946A
1669,/type/author_role,/works/OL24624790W
1670,/authors/OL9281946A,/books/OL32671164M
1671,/type/author_role,/works/OL24624789W
1672,/authors/OL2417731A,/books/OL32671163M
1673,/type/author_role,/works/OL24624788W
1674,/authors/OL7659878A,/books/OL32671162M
1675,/type/author_role,/works/OL24624787W
1676,/authors/OL2761571A,/books/OL32671160M
1677,/type/author_role,/works/OL24624786W
1678,/authors/OL2761571A,/books/OL32671159M
1679,/type/author_role,/works/OL24624785W
1680,/authors/OL2761571A,/books/OL32671158M
1681,/type/author_role,/works/OL24624784W
1682,/authors/OL2761571A,/books/OL32671157M
1683,/type/author_role,/works/OL24624783W
1684,/authors/OL2645874A,/books/OL32671156M
1685,/type/author_role,/works/OL24624781W
1686,/authors/OL3977045A,/books/OL32671155M
1687,/type/author_role,/works/OL24624782W
1688,/authors/OL3977045A,/books/OL32671154M
1689,/type/author_role,/works/OL24624780W
1690,/authors/OL7952335A,/books/OL32671153M
1691,/type/author_role,/works/OL24624778W
1692,/authors/OL4840296A,/books/OL32671152M
1693,/type/author_role,/works/OL24624779W
1694,/authors/OL4840296A,/books/OL32671151M
1695,/type/author_role,/works/OL24624777W
1696,/authors/OL7476495A,/books/OL32671150M
1697,/type/author_role,/works/OL24624776W
1698,/authors/OL411302A,/books/OL32671149M
1699,/authors/OL7634125A,/books/OL32671148M
1700,,/authors/OL9281943A
1701,,/authors/OL9281944A
1702,,/authors/OL9281945A
1703,/type/author_role,/works/OL24624775W
1704,/authors/OL9281943A,/books/OL32671147M
1705,,/authors/OL9281942A
1706,/type/author_role,/works/OL24624774W
1707,/authors/OL9093427A,/books/OL32671146M
1708,/type/author_role,/works/OL24624773W
1709,/authors/OL8014289A,/books/OL32671145M
1710,,/authors/OL9281941A
1711,/type/author_role,/works/OL24624772W
1712,/authors/OL9281941A,/books/OL32671144M
1713,/type/author_role,/works/OL24624771W
1714,/authors/OL5447466A,/books/OL32671143M
1715,,/authors/OL9281940A
1716,/type/author_role,/works/OL24624770W
1717,/authors/OL9281940A,/books/OL32671142M
1718,/authors/OL6066137A,/books/OL32671141M
1719,,/authors/OL9281938A
1720,,/authors/OL9281939A
1721,/type/author_role,/works/OL24624769W
1722,/authors/OL9281938A,/books/OL32671140M
1723,/type/author_role,/works/OL24624768W
1724,/authors/OL2624611A,/books/OL32671139M
1725,/authors/OL7082736A,/books/OL32671138M
1726,,/authors/OL9281937A
1727,/type/author_role,/works/OL24624767W
1728,/authors/OL9281937A,/books/OL32671137M
1729,/authors/OL8004444A,/books/OL32671136M
1730,,/authors/OL9281936A
1731,/type/author_role,/works/OL24624766W
1732,/authors/OL9281936A,/books/OL32671135M
1733,,/authors/OL9281935A
1734,/type/author_role,/works/OL24624765W
1735,/authors/OL9281935A,/books/OL32671134M
1736,,/authors/OL9281934A
1737,/type/author_role,/works/OL24624764W
1738,/authors/OL9281934A,/books/OL32671133M
1739,,/authors/OL9281933A
1740,/type/author_role,/works/OL24624763W
1741,/authors/OL9281933A,/books/OL32671132M
1742,,/authors/OL9281930A
1743,,/authors/OL9281931A
1744,,/authors/OL9281932A
1745,/type/author_role,/works/OL24624762W
1746,/authors/OL9281930A,/books/OL32671131M
1747,/type/author_role,/works/OL24624761W
1748,/authors/OL8014641A,/books/OL32671130M
1749,,/authors/OL9281929A
1750,/type/author_role,/works/OL24624760W
1751,/authors/OL9281929A,/books/OL32671129M
1752,,/authors/OL9281928A
1753,/type/author_role,/works/OL24624759W
1754,/authors/OL9281928A,/books/OL32671128M
1755,,/authors/OL9281927A
1756,/type/author_role,/works/OL24624758W
1757,/authors/OL9281927A,/books/OL32671127M
1758,,/authors/OL9281924A
1759,,/authors/OL9281925A
1760,,/authors/OL9281926A
1761,/type/author_role,/works/OL24624757W
1762,/authors/OL9281924A,/books/OL32671126M
1763,,/authors/OL9281923A
1764,/type/author_role,/works/OL24624756W
1765,/authors/OL9281923A,/books/OL32671125M
1766,,/authors/OL9281922A
1767,/type/author_role,/works/OL24624755W
1768,/authors/OL9281922A,/books/OL32671124M
1769,/type/author_role,/works/OL24624754W
1770,/authors/OL9100654A,/books/OL32671123M
1771,,/works/OL24624753W
1772,,/books/OL32671122M
1773,/type/author_role,/works/OL24624752W
1774,/authors/OL3958253A,/books/OL32671121M
1775,/type/author_role,/works/OL24624751W
1776,/authors/OL7571063A,/books/OL32671120M
1777,/type/author_role,/works/OL24624750W
1778,/authors/OL3167029A,/books/OL32671119M
1779,,/authors/OL9281921A
1780,/type/author_role,/works/OL24624749W
1781,/authors/OL9281921A,/books/OL32671118M
1782,,/authors/OL9281920A
1783,/type/author_role,/works/OL24624748W
1784,/authors/OL9281920A,/books/OL32671117M
1785,/type/author_role,/works/OL24624747W
1786,/authors/OL7571063A,/books/OL32671116M
1787,/type/author_role,/works/OL24624746W
1788,/authors/OL7571063A,/books/OL32671115M
1789,/type/author_role,/works/OL24624745W
1790,/authors/OL7571063A,/books/OL32671114M
1791,,/authors/OL9281919A
1792,/type/author_role,/works/OL24624744W
1793,/authors/OL9281919A,/books/OL32671111M
1794,,/works/OL24624742W
1795,,/books/OL32671107M
1796,/type/author_role,/works/OL24624741W
1797,/authors/OL2623782A,/books/OL32671080M
1798,/type/author_role,/works/OL24624740W
1799,/authors/OL5280395A,/books/OL32671079M
1800,,/authors/OL9281918A
1801,/type/author_role,/works/OL24624739W
1802,/authors/OL9281918A,/books/OL32671078M
1803,/authors/OL4717393A,/books/OL32671077M
1804,,/authors/OL9281917A
1805,/type/author_role,/works/OL24624738W
1806,/authors/OL7885099A,/books/OL32671076M
1807,/type/author_role,/works/OL24624737W
1808,/authors/OL7867891A,/books/OL32671075M
1809,,/authors/OL9281916A
1810,/type/author_role,/works/OL24624736W
1811,/authors/OL9281916A,/books/OL32671074M
1812,/type/author_role,/works/OL24624735W
1813,/authors/OL5514931A,/books/OL32671073M
1814,/type/author_role,/works/OL24624734W
1815,/authors/OL7621868A,/books/OL32671072M
1816,,/authors/OL9281915A
1817,/type/author_role,/works/OL24624733W
1818,/authors/OL7409699A,/books/OL32671071M
1819,/type/author_role,/works/OL24624732W
1820,/authors/OL9275829A,/books/OL32671070M
1821,,/authors/OL9281914A
1822,/type/author_role,/works/OL24624731W
1823,/authors/OL9281914A,/books/OL32671069M
1824,,/authors/OL9281913A
1825,/type/author_role,/works/OL24624730W
1826,/authors/OL9281913A,/books/OL32671068M
1827,,/authors/OL9281912A
1828,/type/author_role,/works/OL24624729W
1829,/authors/OL9281912A,/books/OL32671067M
1830,/type/author_role,/works/OL24624728W
1831,/authors/OL7460854A,/books/OL32671066M
1832,/authors/OL2892023A,/books/OL32671065M
1833,,/authors/OL9281911A
1834,/type/author_role,/works/OL24624727W
1835,/authors/OL9281911A,/books/OL32671064M
1836,,/authors/OL9281910A
1837,/type/author_role,/works/OL24624726W
1838,/authors/OL9281910A,/books/OL32671055M
1839,,/authors/OL9281909A
1840,/type/author_role,/works/OL24624725W
1841,/authors/OL9281909A,/books/OL32671054M
1842,,/authors/OL9281908A
1843,/type/author_role,/works/OL24624724W
1844,/authors/OL9281908A,/books/OL32671053M
1845,,/authors/OL9281907A
1846,/type/author_role,/works/OL24624723W
1847,/authors/OL9281907A,/books/OL32671052M
1848,,/authors/OL9281906A
1849,/type/author_role,/works/OL24624722W
1850,/authors/OL9281906A,/books/OL32671051M
1851,/type/author_role,/works/OL24624721W
1852,/authors/OL7546236A,/books/OL32671050M
1853,,/works/OL24624720W
1854,,/books/OL32671049M
1855,,/authors/OL9281905A
1856,/type/author_role,/works/OL24624719W
1857,/authors/OL9281905A,/books/OL32671048M
1858,/type/author_role,/works/OL24624718W
1859,/authors/OL7546236A,/books/OL32671047M
1860,,/authors/OL9281904A
1861,/type/author_role,/works/OL24624717W
1862,/authors/OL9281904A,/books/OL32671046M
1863,,/authors/OL9281903A
1864,/type/author_role,/works/OL24624716W
1865,/authors/OL9281903A,/books/OL32671045M
1866,,/authors/OL9281902A
1867,/type/author_role,/works/OL24624715W
1868,/authors/OL9281902A,/books/OL32671044M
1869,,/authors/OL9281901A
1870,/type/author_role,/works/OL24624714W
1871,/authors/OL9281901A,/books/OL32671043M
1872,,/authors/OL9281900A
1873,/type/author_role,/works/OL24624713W
1874,/authors/OL9281900A,/books/OL32671042M
1875,,/works/OL24624712W
1876,,/books/OL32671041M
1877,,/authors/OL9281899A
1878,/type/author_role,/works/OL24624711W
1879,/authors/OL9281899A,/books/OL32671040M
1880,,/authors/OL9281898A
1881,/type/author_role,/works/OL24624710W
1882,/authors/OL9281898A,/books/OL32671039M
1883,,/authors/OL9281897A
1884,/type/author_role,/works/OL24624709W
1885,/authors/OL9281897A,/books/OL32671038M
1886,,/authors/OL9281896A
1887,/type/author_role,/works/OL24624708W
1888,/authors/OL9281896A,/books/OL32671037M
1889,/type/author_role,/works/OL24624707W
1890,/authors/OL7455397A,/books/OL32671036M
1891,,/authors/OL9281895A
1892,/type/author_role,/works/OL24624706W
1893,/authors/OL9281895A,/books/OL32671035M
1894,,/authors/OL9281894A
1895,/type/author_role,/works/OL24624705W
1896,/authors/OL3104598A,/books/OL32671034M
1897,,/works/OL24624704W
1898,,/books/OL32671032M
1899,/authors/OL3034930A,/books/OL32671031M
1900,/authors/OL3034930A,/books/OL32671030M
1901,,/authors/OL9281893A
1902,/type/author_role,/works/OL24624703W
1903,/authors/OL793376A,/books/OL32671029M
1904,/type/author_role,/works/OL24624702W
1905,/authors/OL237378A,/books/OL32671028M
1906,/type/author_role,/works/OL24624701W
1907,/authors/OL7547803A,/books/OL32671027M
1908,,/authors/OL9281892A
1909,/type/author_role,/works/OL24624700W
1910,/authors/OL9281892A,/books/OL32671026M
1911,,/works/OL24624699W
1912,,/books/OL32671025M
1913,/type/author_role,/works/OL24624698W
1914,/authors/OL3664771A,/books/OL32671024M
1915,/authors/OL9234752A,/books/OL32671023M
1916,/authors/OL8931975A,/books/OL32671022M
1917,,/authors/OL9281891A
1918,/type/author_role,/works/OL24624697W
1919,/authors/OL9281891A,/books/OL32671021M
1920,/type/author_role,/works/OL24624696W
1921,/authors/OL7570827A,/books/OL32671020M
1922,,/works/OL24624695W
1923,,/books/OL32671019M
1924,/type/author_role,/works/OL24624694W
1925,/authors/OL7660355A,/books/OL32671018M
1926,/authors/OL9215343A,/books/OL32671017M
1927,/authors/OL9215343A,/books/OL32671016M
1928,/type/author_role,/works/OL24624693W
1929,/authors/OL949772A,/books/OL32671015M
1930,/type/author_role,/works/OL24624692W
1931,/authors/OL9235110A,/books/OL32671014M
1932,/type/author_role,/works/OL24624691W
1933,/authors/OL7462314A,/books/OL32671013M
1934,/authors/OL1420966A,/books/OL32671012M
1935,/authors/OL8182013A,/books/OL32671011M
1936,,/works/OL24624690W
1937,,/books/OL32671010M
1938,/type/author_role,/works/OL24624689W
1939,/authors/OL8931975A,/books/OL32671009M
1940,/type/author_role,/works/OL24624688W
1941,/authors/OL7552234A,/books/OL32671008M
1942,/type/author_role,/works/OL24624687W
1943,/authors/OL7488246A,/books/OL32671007M
1944,/type/author_role,/works/OL24624686W
1945,/authors/OL8353681A,/books/OL32671006M
1946,,/authors/OL9281890A
1947,/type/author_role,/works/OL24624685W
1948,/authors/OL9281890A,/books/OL32671005M
1949,/type/author_role,/works/OL24624684W
1950,/authors/OL2631154A,/books/OL32671004M
1951,/type/author_role,/works/OL24624683W
1952,/authors/OL7484564A,/books/OL32671003M
1953,/type/author_role,/works/OL24624682W
1954,/authors/OL1578720A,/books/OL32671002M
1955,,/works/OL24624681W
1956,,/books/OL32671001M
1957,,/authors/OL9281889A
1958,/type/author_role,/works/OL24624680W
1959,/authors/OL9281889A,/books/OL32671000M
1960,/type/author_role,/works/OL24624679W
1961,/authors/OL5777650A,/books/OL32670999M
1962,/type/author_role,/works/OL24624678W
1963,/authors/OL7550945A,/books/OL32670998M
1964,,/authors/OL9281888A
1965,/type/author_role,/works/OL24624677W
1966,/authors/OL9281888A,/books/OL32670997M
1967,/authors/OL9136264A,/books/OL32670996M
1968,/type/author_role,/works/OL24624676W
1969,/authors/OL7678549A,/books/OL32670995M
1970,/authors/OL1299908A,/books/OL32670994M
1971,/type/author_role,/works/OL24624675W
1972,/authors/OL8462267A,/books/OL32670993M
1973,,/works/OL24624674W
1974,,/books/OL32670992M
1975,/type/author_role,/works/OL24624673W
1976,/authors/OL9276229A,/books/OL32670991M
1977,/type/author_role,/works/OL24624672W
1978,/authors/OL2644200A,/books/OL32670990M
1979,,/works/OL24624671W
1980,,/books/OL32670989M
1981,/type/author_role,/works/OL24624670W
1982,/authors/OL9275730A,/books/OL32670988M
1983,,/authors/OL9281887A
1984,/type/author_role,/works/OL24624669W
1985,/authors/OL9281887A,/books/OL32670987M
1986,,/works/OL24624668W
1987,,/books/OL32670986M
1988,/type/author_role,/works/OL24624667W
1989,/authors/OL7660463A,/books/OL32670985M
1990,/type/author_role,/works/OL24624666W
1991,/authors/OL7660118A,/books/OL32670984M
1992,/type/author_role,/works/OL24624665W
1993,/authors/OL6901696A,/books/OL32670983M
1994,/type/author_role,/works/OL24624664W
1995,/authors/OL3945350A,/books/OL32670982M
1996,/type/author_role,/works/OL24624663W
1997,/authors/OL7902278A,/books/OL32670981M
1998,/type/author_role,/works/OL24624662W
1999,/authors/OL7383746A,/books/OL32670980M
2000,/authors/OL6820714A,/books/OL32670979M
2001,,/authors/OL9281886A
2002,/type/author_role,/works/OL24624661W
2003,/authors/OL9281886A,/books/OL32670978M
2004,/type/author_role,/works/OL24624660W
2005,/authors/OL7788479A,/books/OL32670977M
2006,/type/author_role,/works/OL24624659W
2007,/authors/OL9109725A,/books/OL32670976M
2008,/type/author_role,/works/OL24624658W
2009,/authors/OL393524A,/books/OL32670975M
2010,,/authors/OL9281885A
2011,/type/author_role,/works/OL24624657W
2012,/authors/OL1459693A,/books/OL32670974M
2013,/type/author_role,/works/OL24624656W
2014,/authors/OL7692635A,/books/OL32670973M
2015,/type/author_role,/works/OL24624655W
2016,/authors/OL1215406A,/books/OL32670972M
2017,,/authors/OL9281884A
2018,/type/author_role,/works/OL24624654W
2019,/authors/OL9281884A,/books/OL32670971M
2020,,/works/OL24624653W
2021,,/books/OL32670970M
2022,/type/author_role,/works/OL24624652W
2023,/authors/OL7845572A,/books/OL32670969M
2024,/authors/OL92947A,/books/OL32670968M
2025,,/authors/OL9281882A
2026,,/authors/OL9281883A
2027,/type/author_role,/works/OL24624651W
2028,/authors/OL7676421A,/books/OL32670967M
2029,/type/author_role,/works/OL24624650W
2030,/authors/OL7777283A,/books/OL32670966M
2031,/type/author_role,/works/OL24624649W
2032,/authors/OL7407619A,/books/OL32670965M
2033,/type/author_role,/works/OL24624648W
2034,/authors/OL7186350A,/books/OL32670964M
2035,,/authors/OL9281881A
2036,/type/author_role,/works/OL24624647W
2037,/authors/OL9281881A,/books/OL32670963M
2038,,/authors/OL9281880A
2039,/type/author_role,/works/OL24624646W
2040,/authors/OL9281880A,/books/OL32670962M
2041,,/authors/OL9281879A
2042,/type/author_role,/works/OL24624645W
2043,/authors/OL9281879A,/books/OL32670961M
2044,/type/author_role,/works/OL24624644W
2045,,/books/OL32670960M
2046,/type/author_role,/works/OL24624642W
2047,/authors/OL219348A,/books/OL32670916M
2048,,/authors/OL9281878A
2049,/type/author_role,/works/OL24624641W
2050,/authors/OL9281878A,/books/OL32670915M
2051,,/authors/OL9281877A
2052,/type/author_role,/works/OL24624640W
2053,/authors/OL9281877A,/books/OL32670914M
2054,,/works/OL24624639W
2055,,/books/OL32670913M
2056,/type/author_role,/works/OL24624638W
2057,/authors/OL3626285A,/books/OL32670912M
2058,/type/author_role,/works/OL24624637W
2059,/authors/OL7783713A,/books/OL32670911M
2060,,/authors/OL9281876A
2061,/type/author_role,/works/OL24624636W
2062,/authors/OL9281876A,/books/OL32670910M
2063,,/works/OL24624635W
2064,,/books/OL32670909M
2065,,/authors/OL9281875A
2066,/type/author_role,/works/OL24624634W
2067,/authors/OL9281875A,/books/OL32670908M
2068,/type/author_role,/works/OL24624633W
2069,/authors/OL3445503A,/books/OL32670907M
2070,/type/author_role,/works/OL24624632W
2071,/authors/OL3719037A,/books/OL32670906M
2072,/type/author_role,/works/OL24624631W
2073,/authors/OL8374505A,/books/OL32670905M
2074,,/authors/OL9281874A
2075,/type/author_role,/works/OL24624630W
2076,/authors/OL9281874A,/books/OL32670904M
2077,,/authors/OL9281873A
2078,/type/author_role,/works/OL24624629W
2079,/authors/OL9281873A,/books/OL32670903M
2080,,/authors/OL9281872A
2081,/type/author_role,/works/OL24624628W
2082,/authors/OL9281872A,/books/OL32670902M
2083,,/authors/OL9281871A
2084,/type/author_role,/works/OL24624627W
2085,/authors/OL9281871A,/books/OL32670901M
2086,,/authors/OL9281870A
2087,/type/author_role,/works/OL24624626W
2088,/authors/OL9281870A,/books/OL32670900M
2089,/type/author_role,/works/OL24624625W
2090,/authors/OL9262703A,/books/OL32670899M
2091,,/authors/OL9281869A
2092,/type/author_role,/works/OL24624624W
2093,/authors/OL9281869A,/books/OL32670898M
2094,,/works/OL24624623W
2095,,/books/OL32670897M
2096,/type/author_role,/works/OL24624622W
2097,/authors/OL7570196A,/books/OL32670896M
2098,/type/author_role,/works/OL24624621W
2099,/authors/OL7546268A,/books/OL32670895M
2100,/type/author_role,/works/OL24624620W
2101,/authors/OL7546088A,/books/OL32670894M
2102,/type/author_role,/works/OL24624619W
2103,/authors/OL2669486A,/books/OL32670893M
2104,/type/author_role,/works/OL24624618W
2105,/authors/OL2669486A,/books/OL32670892M
2106,/authors/OL8427333A,/books/OL32670891M
2107,,/authors/OL9281868A
2108,/type/author_role,/works/OL24624617W
2109,/authors/OL9281868A,/books/OL32670890M
2110,/type/author_role,/works/OL24624616W
2111,/authors/OL9276682A,/books/OL32670889M
2112,/authors/OL7512039A,/books/OL32670888M
2113,/type/author_role,/works/OL24624615W
2114,/authors/OL9173358A,/books/OL32670887M
2115,/authors/OL9275788A,/books/OL32670886M
2116,/type/author_role,/works/OL24624614W
2117,/authors/OL7807700A,/books/OL32670885M
2118,,/authors/OL9281867A
2119,/type/author_role,/works/OL24624613W
2120,/authors/OL9281867A,/books/OL32670884M
2121,,/authors/OL9281866A
2122,/type/author_role,/works/OL24624612W
2123,/authors/OL9281866A,/books/OL32670883M
2124,/type/author_role,/works/OL24624611W
2125,/authors/OL7546088A,/books/OL32670882M
2126,,/authors/OL9281865A
2127,/type/author_role,/works/OL24624610W
2128,/authors/OL9281865A,/books/OL32670881M
2129,,/books/OL32670880M
2130,/type/author_role,/works/OL24624609W
2131,/authors/OL7546088A,/books/OL32670879M
2132,/type/author_role,/works/OL24624608W
2133,/authors/OL7175362A,/books/OL32670878M
2134,/authors/OL7512039A,/books/OL32670877M
2135,/type/author_role,/works/OL24624607W
