,wikipedia,key,remote_ids,created,birth_date,name,latest_revision,last_modified,alternate_names,type,photos,revision,personal_name,death_date,source_records,id,bio,links,title,data,date,fuller_name,location,authors_key
3139,,/authors/OL3890647A,,,,Isabelle de Lisle,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16297309.0,,,,,,,,/authors/OL3890647A
3140,,/authors/OL8654320A,,"{'type': '/type/datetime', 'value': '2020-10-26T11:24:19.690246'}",,Sylvie Beauthier,1.0,"{'type': '/type/datetime', 'value': '2020-10-26T11:24:19.690246'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8654320A
3141,,/authors/OL1613714A,,,,Randy Jones,,"{'type': '/type/datetime', 'value': '2008-09-01 08:12:05.215863'}",,{'key': '/type/author'},,2,Randy Jones,,,5599453.0,,,,,,,,/authors/OL1613714A
3142,,/authors/OL1613714A,,,,Randy Jones,,"{'type': '/type/datetime', 'value': '2008-09-01 08:12:05.215863'}",,{'key': '/type/author'},,2,Randy Jones,,,5599453.0,,,,,,,,/authors/OL1613714A
3143,,/authors/OL8077453A,,"{'type': '/type/datetime', 'value': '2020-08-04T16:52:34.494706'}",,Olympe de Gouges,1.0,"{'type': '/type/datetime', 'value': '2020-08-04T16:52:34.494706'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8077453A
3144,,/authors/OL8077453A,,"{'type': '/type/datetime', 'value': '2020-08-04T16:52:34.494706'}",,Olympe de Gouges,1.0,"{'type': '/type/datetime', 'value': '2020-08-04T16:52:34.494706'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8077453A
3145,,/authors/OL8077453A,,"{'type': '/type/datetime', 'value': '2020-08-04T16:52:34.494706'}",,Olympe de Gouges,1.0,"{'type': '/type/datetime', 'value': '2020-08-04T16:52:34.494706'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8077453A
3146,,/authors/OL1241093A,,,,Leigh Kaplan,,"{'type': '/type/datetime', 'value': '2008-09-12 22:45:07.997779'}",,{'key': '/type/author'},,2,Leigh Kaplan,,,4116100.0,,,,,,,,/authors/OL1241093A
3147,,/authors/OL1241093A,,,,Leigh Kaplan,,"{'type': '/type/datetime', 'value': '2008-09-12 22:45:07.997779'}",,{'key': '/type/author'},,2,Leigh Kaplan,,,4116100.0,,,,,,,,/authors/OL1241093A
3148,,/authors/OL8077453A,,"{'type': '/type/datetime', 'value': '2020-08-04T16:52:34.494706'}",,Olympe de Gouges,1.0,"{'type': '/type/datetime', 'value': '2020-08-04T16:52:34.494706'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8077453A
3149,,/authors/OL8077453A,,"{'type': '/type/datetime', 'value': '2020-08-04T16:52:34.494706'}",,Olympe de Gouges,1.0,"{'type': '/type/datetime', 'value': '2020-08-04T16:52:34.494706'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8077453A
3150,,/authors/OL9281654A,,"{'type': '/type/datetime', 'value': '2021-06-23T14:00:33.817206'}",,WO95/1831,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T14:00:33.817206'}",,{'key': '/type/author'},,1,,,['amazon:1474508219'],,,,,,,,,/authors/OL9281654A
3151,,/authors/OL9281654A,,"{'type': '/type/datetime', 'value': '2021-06-23T14:00:33.817206'}",,WO95/1831,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T14:00:33.817206'}",,{'key': '/type/author'},,1,,,['amazon:1474508219'],,,,,,,,,/authors/OL9281654A
3152,,/authors/OL3481397A,,,,Victor Labenske,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,14158789.0,,,,,,,,/authors/OL3481397A
3153,,/authors/OL3481397A,,,,Victor Labenske,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,14158789.0,,,,,,,,/authors/OL3481397A
3154,,/authors/OL3002658A,,,,Phillip Moffitt,,"{'type': '/type/datetime', 'value': '2008-04-30 06:33:27.187047'}",,{'key': '/type/author'},,1,,,,11540395.0,,,,,,,,/authors/OL3002658A
3155,,/authors/OL8027610A,,"{'type': '/type/datetime', 'value': '2020-07-31T12:55:47.569498'}",,Fred Stella,1.0,"{'type': '/type/datetime', 'value': '2020-07-31T12:55:47.569498'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8027610A
3156,,/authors/OL7597265A,,"{'type': '/type/datetime', 'value': '2019-07-18T15:45:48.182090'}",,Al Michaels,1.0,"{'type': '/type/datetime', 'value': '2019-07-18T15:45:48.182090'}",,{'key': '/type/author'},,1,Al Michaels,,,,,,,,,,,/authors/OL7597265A
3157,,/authors/OL1520636A,,,,L. Jon Wertheim,,"{'type': '/type/datetime', 'value': '2008-09-03 23:09:13.497183'}",,{'key': '/type/author'},,2,L. Jon Wertheim,,,5220684.0,,,,,,,,/authors/OL1520636A
3158,,/authors/OL7597265A,,"{'type': '/type/datetime', 'value': '2019-07-18T15:45:48.182090'}",,Al Michaels,1.0,"{'type': '/type/datetime', 'value': '2019-07-18T15:45:48.182090'}",,{'key': '/type/author'},,1,Al Michaels,,,,,,,,,,,/authors/OL7597265A
3159,,/authors/OL3495765A,,,,Mark Alpert,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,14239986.0,,,,,,,,/authors/OL3495765A
3160,,/authors/OL7343469A,,"{'type': '/type/datetime', 'value': '2016-10-14T19:14:42.541690'}",,Todd McLaren,1.0,"{'type': '/type/datetime', 'value': '2016-10-14T19:14:42.541690'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7343469A
3161,,/authors/OL1390423A,,"{'type': '/type/datetime', 'value': '2008-04-01T03:28:50.625462'}",,Stephanie Perry Moore,3.0,"{'type': '/type/datetime', 'value': '2018-09-05T18:02:30.390384'}","['Stephanie Perry-Moore', 'Stephanie Perry']",{'key': '/type/author'},,3,Stephanie Perry Moore,,,,,,,,,,,/authors/OL1390423A
3162,,/authors/OL1390423A,,"{'type': '/type/datetime', 'value': '2008-04-01T03:28:50.625462'}",,Stephanie Perry Moore,3.0,"{'type': '/type/datetime', 'value': '2018-09-05T18:02:30.390384'}","['Stephanie Perry-Moore', 'Stephanie Perry']",{'key': '/type/author'},,3,Stephanie Perry Moore,,,,,,,,,,,/authors/OL1390423A
3163,,/authors/OL9281653A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:57:43.036199'}",,LENZ J. M. R.,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:57:43.036199'}",,{'key': '/type/author'},,1,,,['amazon:2951909055'],,,,,,,,,/authors/OL9281653A
3164,,/authors/OL9281653A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:57:43.036199'}",,LENZ J. M. R.,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:57:43.036199'}",,{'key': '/type/author'},,1,,,['amazon:2951909055'],,,,,,,,,/authors/OL9281653A
3165,,/authors/OL7553616A,,"{'type': '/type/datetime', 'value': '2019-06-15T19:24:49.535783'}",,Ashley & JaQuavis,1.0,"{'type': '/type/datetime', 'value': '2019-06-15T19:24:49.535783'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7553616A
3166,,/authors/OL7998405A,,"{'type': '/type/datetime', 'value': '2020-07-09T16:46:03.994991'}",,Cary Hite,1.0,"{'type': '/type/datetime', 'value': '2020-07-09T16:46:03.994991'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7998405A
3167,,/authors/OL3121096A,,,,Didier Lévy,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,12004573.0,,,,,,,,/authors/OL3121096A
3168,,/authors/OL7172636A,,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,Mélanie Roubineau,1.0,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7172636A
3169,,/authors/OL3121096A,,,,Didier Lévy,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,12004573.0,,,,,,,,/authors/OL3121096A
3170,,/authors/OL7172636A,,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,Mélanie Roubineau,1.0,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7172636A
3171,,/authors/OL8742139A,,"{'type': '/type/datetime', 'value': '2020-11-07T19:34:19.018487'}",,Marie-Christine Olivier,1.0,"{'type': '/type/datetime', 'value': '2020-11-07T19:34:19.018487'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8742139A
3172,,/authors/OL7942084A,,"{'type': '/type/datetime', 'value': '2020-06-02T01:49:15.827384'}",,Christian Heinrich,1.0,"{'type': '/type/datetime', 'value': '2020-06-02T01:49:15.827384'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7942084A
3173,,/authors/OL9091422A,,"{'type': '/type/datetime', 'value': '2021-01-24T19:53:50.818771'}",,Jean-Christophe Raufflet,1.0,"{'type': '/type/datetime', 'value': '2021-01-24T19:53:50.818771'}",,{'key': '/type/author'},,1,,,['amazon:2047358221'],,,,,,,,,/authors/OL9091422A
3174,,/authors/OL8742139A,,"{'type': '/type/datetime', 'value': '2020-11-07T19:34:19.018487'}",,Marie-Christine Olivier,1.0,"{'type': '/type/datetime', 'value': '2020-11-07T19:34:19.018487'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8742139A
3175,,/authors/OL7942084A,,"{'type': '/type/datetime', 'value': '2020-06-02T01:49:15.827384'}",,Christian Heinrich,1.0,"{'type': '/type/datetime', 'value': '2020-06-02T01:49:15.827384'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7942084A
3176,,/authors/OL9091422A,,"{'type': '/type/datetime', 'value': '2021-01-24T19:53:50.818771'}",,Jean-Christophe Raufflet,1.0,"{'type': '/type/datetime', 'value': '2021-01-24T19:53:50.818771'}",,{'key': '/type/author'},,1,,,['amazon:2047358221'],,,,,,,,,/authors/OL9091422A
3177,,/authors/OL8742139A,,"{'type': '/type/datetime', 'value': '2020-11-07T19:34:19.018487'}",,Marie-Christine Olivier,1.0,"{'type': '/type/datetime', 'value': '2020-11-07T19:34:19.018487'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8742139A
3178,,/authors/OL7942084A,,"{'type': '/type/datetime', 'value': '2020-06-02T01:49:15.827384'}",,Christian Heinrich,1.0,"{'type': '/type/datetime', 'value': '2020-06-02T01:49:15.827384'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7942084A
3179,,/authors/OL9091422A,,"{'type': '/type/datetime', 'value': '2021-01-24T19:53:50.818771'}",,Jean-Christophe Raufflet,1.0,"{'type': '/type/datetime', 'value': '2021-01-24T19:53:50.818771'}",,{'key': '/type/author'},,1,,,['amazon:2047358221'],,,,,,,,,/authors/OL9091422A
3180,,/authors/OL8742139A,,"{'type': '/type/datetime', 'value': '2020-11-07T19:34:19.018487'}",,Marie-Christine Olivier,1.0,"{'type': '/type/datetime', 'value': '2020-11-07T19:34:19.018487'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8742139A
3181,,/authors/OL7942084A,,"{'type': '/type/datetime', 'value': '2020-06-02T01:49:15.827384'}",,Christian Heinrich,1.0,"{'type': '/type/datetime', 'value': '2020-06-02T01:49:15.827384'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7942084A
3182,,/authors/OL9091422A,,"{'type': '/type/datetime', 'value': '2021-01-24T19:53:50.818771'}",,Jean-Christophe Raufflet,1.0,"{'type': '/type/datetime', 'value': '2021-01-24T19:53:50.818771'}",,{'key': '/type/author'},,1,,,['amazon:2047358221'],,,,,,,,,/authors/OL9091422A
3183,,/authors/OL3121096A,,,,Didier Lévy,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,12004573.0,,,,,,,,/authors/OL3121096A
3184,,/authors/OL7172636A,,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,Mélanie Roubineau,1.0,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7172636A
3185,,/authors/OL3121096A,,,,Didier Lévy,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,12004573.0,,,,,,,,/authors/OL3121096A
3186,,/authors/OL7172636A,,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,Mélanie Roubineau,1.0,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7172636A
3187,,/authors/OL8598125A,,"{'type': '/type/datetime', 'value': '2020-10-07T12:23:55.157222'}",,Bruno Duhamel,1.0,"{'type': '/type/datetime', 'value': '2020-10-07T12:23:55.157222'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8598125A
3188,,/authors/OL8598125A,,"{'type': '/type/datetime', 'value': '2020-10-07T12:23:55.157222'}",,Bruno Duhamel,1.0,"{'type': '/type/datetime', 'value': '2020-10-07T12:23:55.157222'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8598125A
3189,,/authors/OL3121096A,,,,Didier Lévy,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,12004573.0,,,,,,,,/authors/OL3121096A
3190,,/authors/OL7172636A,,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,Mélanie Roubineau,1.0,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7172636A
3191,,/authors/OL3121096A,,,,Didier Lévy,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,12004573.0,,,,,,,,/authors/OL3121096A
3192,,/authors/OL7172636A,,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,Mélanie Roubineau,1.0,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7172636A
3193,,/authors/OL3121096A,,,,Didier Lévy,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,12004573.0,,,,,,,,/authors/OL3121096A
3194,,/authors/OL7172636A,,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,Mélanie Roubineau,1.0,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7172636A
3195,,/authors/OL3121096A,,,,Didier Lévy,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,12004573.0,,,,,,,,/authors/OL3121096A
3196,,/authors/OL7172636A,,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,Mélanie Roubineau,1.0,"{'type': '/type/datetime', 'value': '2014-02-06T20:01:20.744207'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7172636A
3197,,/authors/OL9281652A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:55:28.121221'}",,DANIEL STEPHANE,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:55:28.121221'}",,{'key': '/type/author'},,1,,,['amazon:2913647820'],,,,,,,,,/authors/OL9281652A
3198,,/authors/OL9281652A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:55:28.121221'}",,DANIEL STEPHANE,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:55:28.121221'}",,{'key': '/type/author'},,1,,,['amazon:2913647820'],,,,,,,,,/authors/OL9281652A
3199,,/authors/OL9281651A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:55:22.471342'}",,D. M. Campana,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:55:22.471342'}",,{'key': '/type/author'},,1,,,['amazon:1446526836'],,,,,,,,,/authors/OL9281651A
3200,,/authors/OL9281651A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:55:22.471342'}",,D. M. Campana,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:55:22.471342'}",,{'key': '/type/author'},,1,,,['amazon:1446526836'],,,,,,,,,/authors/OL9281651A
3201,,/authors/OL1401114A,,,,Wahida Clark,,"{'type': '/type/datetime', 'value': '2008-09-07 16:52:00.078565'}",,{'key': '/type/author'},,2,Wahida Clark,,,4728992.0,,,,,,,,/authors/OL1401114A
3202,,/authors/OL7998405A,,"{'type': '/type/datetime', 'value': '2020-07-09T16:46:03.994991'}",,Cary Hite,1.0,"{'type': '/type/datetime', 'value': '2020-07-09T16:46:03.994991'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7998405A
3203,,/authors/OL2632082A,,,,Jeaniene Frost,,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,9934027.0,,,,,,,,/authors/OL2632082A
3204,,/authors/OL7310023A,,"{'type': '/type/datetime', 'value': '2016-10-14T06:17:10.419281'}",,Tavia Gilbert,1.0,"{'type': '/type/datetime', 'value': '2016-10-14T06:17:10.419281'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7310023A
3205,,/authors/OL2632082A,,,,Jeaniene Frost,,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,9934027.0,,,,,,,,/authors/OL2632082A
3206,,/authors/OL7310023A,,"{'type': '/type/datetime', 'value': '2016-10-14T06:17:10.419281'}",,Tavia Gilbert,1.0,"{'type': '/type/datetime', 'value': '2016-10-14T06:17:10.419281'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7310023A
3207,,/authors/OL8293444A,,"{'type': '/type/datetime', 'value': '2020-08-26T09:10:43.170990'}",,Brook Ziporyn,1.0,"{'type': '/type/datetime', 'value': '2020-08-26T09:10:43.170990'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8293444A
3208,,/authors/OL8293444A,,"{'type': '/type/datetime', 'value': '2020-08-26T09:10:43.170990'}",,Brook Ziporyn,1.0,"{'type': '/type/datetime', 'value': '2020-08-26T09:10:43.170990'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8293444A
3209,,/authors/OL3113071A,,,,Collectif,,"{'type': '/type/datetime', 'value': '2008-04-30 08:14:56.482104'}",,{'key': '/type/author'},,1,,,,11966276.0,,,,,,,,/authors/OL3113071A
3210,,/authors/OL3896226A,,,,Lise Herzog,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16321925.0,,,,,,,,/authors/OL3896226A
3211,,/authors/OL7534574A,,"{'type': '/type/datetime', 'value': '2019-05-24T05:53:29.163150'}",,Antartik,1.0,"{'type': '/type/datetime', 'value': '2019-05-24T05:53:29.163150'}",,{'key': '/type/author'},,1,Antartik,,,,,,,,,,,/authors/OL7534574A
3212,,/authors/OL3113071A,,,,Collectif,,"{'type': '/type/datetime', 'value': '2008-04-30 08:14:56.482104'}",,{'key': '/type/author'},,1,,,,11966276.0,,,,,,,,/authors/OL3113071A
3213,,/authors/OL3896226A,,,,Lise Herzog,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16321925.0,,,,,,,,/authors/OL3896226A
3214,,/authors/OL7534574A,,"{'type': '/type/datetime', 'value': '2019-05-24T05:53:29.163150'}",,Antartik,1.0,"{'type': '/type/datetime', 'value': '2019-05-24T05:53:29.163150'}",,{'key': '/type/author'},,1,Antartik,,,,,,,,,,,/authors/OL7534574A
3215,,/authors/OL72616A,,,,Andrew Einspruch,,"{'type': '/type/datetime', 'value': '2008-09-08 09:17:14.065834'}",,{'key': '/type/author'},,2,Andrew Einspruch,,,181023.0,,,,,,,,/authors/OL72616A
3216,,/authors/OL72616A,,,,Andrew Einspruch,,"{'type': '/type/datetime', 'value': '2008-09-08 09:17:14.065834'}",,{'key': '/type/author'},,2,Andrew Einspruch,,,181023.0,,,,,,,,/authors/OL72616A
3217,,/authors/OL669932A,,,,Amir Taheri,,"{'type': '/type/datetime', 'value': '2008-08-29 01:40:10.901444'}",,{'key': '/type/author'},,2,Amir Taheri,,,1972474.0,,,,,,,,/authors/OL669932A
3218,,/authors/OL7990399A,,"{'type': '/type/datetime', 'value': '2020-06-28T13:55:22.365275'}",,Robertson Dean,1.0,"{'type': '/type/datetime', 'value': '2020-06-28T13:55:22.365275'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7990399A
3219,,/authors/OL8445098A,,"{'type': '/type/datetime', 'value': '2020-09-04T08:42:24.051489'}",,Éric Cobast,1.0,"{'type': '/type/datetime', 'value': '2020-09-04T08:42:24.051489'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8445098A
3220,,/authors/OL8445098A,,"{'type': '/type/datetime', 'value': '2020-09-04T08:42:24.051489'}",,Éric Cobast,1.0,"{'type': '/type/datetime', 'value': '2020-09-04T08:42:24.051489'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8445098A
3221,,/authors/OL7652899A,,"{'type': '/type/datetime', 'value': '2019-10-08T09:10:27.352189'}",,Tim Green,1.0,"{'type': '/type/datetime', 'value': '2019-10-08T09:10:27.352189'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7652899A
3222,,/authors/OL7652899A,,"{'type': '/type/datetime', 'value': '2019-10-08T09:10:27.352189'}",,Tim Green,1.0,"{'type': '/type/datetime', 'value': '2019-10-08T09:10:27.352189'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7652899A
3223,,/authors/OL7544741A,,"{'type': '/type/datetime', 'value': '2019-05-31T10:12:44.077593'}",,Ruth Zukerman,1.0,"{'type': '/type/datetime', 'value': '2019-05-31T10:12:44.077593'}",,{'key': '/type/author'},,1,Ruth Zukerman,,,,,,,,,,,/authors/OL7544741A
3224,,/authors/OL7544741A,,"{'type': '/type/datetime', 'value': '2019-05-31T10:12:44.077593'}",,Ruth Zukerman,1.0,"{'type': '/type/datetime', 'value': '2019-05-31T10:12:44.077593'}",,{'key': '/type/author'},,1,Ruth Zukerman,,,,,,,,,,,/authors/OL7544741A
3225,,/authors/OL9281650A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:48:23.932436'}",,Gail L Stoltzfoos,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:48:23.932436'}",,{'key': '/type/author'},,1,,,['amazon:1400325641'],,,,,,,,,/authors/OL9281650A
3226,,/authors/OL9281650A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:48:23.932436'}",,Gail L Stoltzfoos,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:48:23.932436'}",,{'key': '/type/author'},,1,,,['amazon:1400325641'],,,,,,,,,/authors/OL9281650A
3227,,/authors/OL3945344A,,,,Diana Bold,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16524889.0,,,,,,,,/authors/OL3945344A
3228,,/authors/OL3945344A,,,,Diana Bold,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16524889.0,,,,,,,,/authors/OL3945344A
3229,,/authors/OL6867879A,,"{'type': '/type/datetime', 'value': '2010-12-08T02:52:10.837656'}",,Robert E. Howard,1.0,"{'type': '/type/datetime', 'value': '2010-12-08T02:52:10.837656'}",,{'key': '/type/author'},,1,Robert E. Howard,,,,,,,,,,,/authors/OL6867879A
3230,,/authors/OL9281649A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:47:36.893812'}",,Jess Thornton,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:47:36.893812'}",,{'key': '/type/author'},,1,,,['amazon:1393081509'],,,,,,,,,/authors/OL9281649A
3231,,/authors/OL6867879A,,"{'type': '/type/datetime', 'value': '2010-12-08T02:52:10.837656'}",,Robert E. Howard,1.0,"{'type': '/type/datetime', 'value': '2010-12-08T02:52:10.837656'}",,{'key': '/type/author'},,1,Robert E. Howard,,,,,,,,,,,/authors/OL6867879A
3232,,/authors/OL9281649A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:47:36.893812'}",,Jess Thornton,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:47:36.893812'}",,{'key': '/type/author'},,1,,,['amazon:1393081509'],,,,,,,,,/authors/OL9281649A
3233,,/authors/OL7710455A,,"{'type': '/type/datetime', 'value': '2019-10-25T09:36:12.924696'}",,Lilliana Anderson,1.0,"{'type': '/type/datetime', 'value': '2019-10-25T09:36:12.924696'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7710455A
3234,,/authors/OL7710455A,,"{'type': '/type/datetime', 'value': '2019-10-25T09:36:12.924696'}",,Lilliana Anderson,1.0,"{'type': '/type/datetime', 'value': '2019-10-25T09:36:12.924696'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7710455A
3235,,/authors/OL9281648A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:46:57.539390'}",,Marcela Herrera,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:46:57.539390'}",,{'key': '/type/author'},,1,,,['amazon:1387413422'],,,,,,,,,/authors/OL9281648A
3236,,/authors/OL9281648A,,"{'type': '/type/datetime', 'value': '2021-06-23T13:46:57.539390'}",,Marcela Herrera,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T13:46:57.539390'}",,{'key': '/type/author'},,1,,,['amazon:1387413422'],,,,,,,,,/authors/OL9281648A
3237,,/authors/OL3710684A,,,,Ginny Grudzinski,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,15447204.0,,,,,,,,/authors/OL3710684A
3238,,/authors/OL3710684A,,,,Ginny Grudzinski,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,15447204.0,,,,,,,,/authors/OL3710684A
3239,,/authors/OL2642738A,,,,Multiple Contributors,,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,9967689.0,,,,,,,,/authors/OL2642738A
3240,,/authors/OL2642738A,,,,Multiple Contributors,,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,9967689.0,,,,,,,,/authors/OL2642738A
3241,,/authors/OL5993357A,,"{'type': '/type/datetime', 'value': '2008-10-27T00:53:25.552642'}",,Bernard Mandeville,,"{'type': '/type/datetime', 'value': '2008-10-27T00:53:25.552642'}",,{'key': '/type/author'},,1,,,,30512610.0,,,,,,,,/authors/OL5993357A
3242,,/authors/OL5993357A,,"{'type': '/type/datetime', 'value': '2008-10-27T00:53:25.552642'}",,Bernard Mandeville,,"{'type': '/type/datetime', 'value': '2008-10-27T00:53:25.552642'}",,{'key': '/type/author'},,1,,,,30512610.0,,,,,,,,/authors/OL5993357A
3243,,/authors/OL5624350A,,"{'type': '/type/datetime', 'value': '2008-10-20T21:10:46.728887'}",,Robert Dodsley,,"{'type': '/type/datetime', 'value': '2008-10-20T21:10:46.728887'}",,{'key': '/type/author'},,1,Robert Dodsley,,,28762534.0,,,,,,,,/authors/OL5624350A
